artist,title,lyrics
AR Rahman,Usure Pogudhey,"3 ContributorsUsure Pogudhey LyricsInthe boomiyila eppo vanthu nee poranthe
En buthikulla theeporiye nee vethaicha
Ada theaku maram kaadu perusu thaan
China thee kuchi osaram sirusu thaan…
Ada theaku maram kaadu perusu thaan
China thee kuchi osaram sirusu thaan
Oru theekuchi vilunthu pudikuthadi
Kara theaku maram kaadu vedikuthadee…
Usurea poguthea, usurea poguthea
Othatae (lips) nee konjam suzhikailae
Ooohhho maman thavikiren, madipichai kekuren
Manasae thaadi en mani kuilae
Akkarai cheemaiyil nee irunthum
Aiviral theendida nenaikuthadi
Agini pazham enru therinjirunthum
Adikadi naaku thudikithadi
Udambum, manasum thooram thooram
Otta ninaika aagala
Manasu sollum nalla solla
Maya udambhu kekkalae
Thaviyaai, thavichi
Oosur tharam kettu thiriyuthadee
Thaailang kuruvi, enna thalli ninnu sirikuthadee
Inthe mammuthae kiruku theerumaa
Adi manthirichi vita kozhi maaruma
En mayakathai theethu vechi manichiruma
Chandhiranum suriyanumm, suthi oru koatil varuguthea
Sathiyamum pathiyamum, ippo thalai suthi kidakuthea
Usurea poguthea, usurea poguthea
Othatae nee konjam suzhikailae
Ooohhho maman thavikiren, madipichai kekuren
Manasae thaadi en mani kuilae
Akkarai cheemaiyil nee irunthum
Aiviral theendida nenaikuthadi
Agini pazham enru therinjirunthum
Adikadi naaku thudikithadi
Inthe ulagathil ithu onnum puthusilla
Onnu rendu thappi pogum ozhukathilla
Vithi solli vazhi potta manasa pulla
Vithi vilakku illaadha vithiyum illa
Ettai irrukum suriyana paathu
Mottu virikuthu thaamara
Thuttu vidathe thooram irrunthum
Sontham banthamum pogalae
Paambha, vizhuthaa oru paagu paadu theriyalaiyea
Paambha irrunthum
Nenjam bayapada ninaikilaiye
En mattaiyum oru naal saaiyalam
En kannula un mugam pogumaa
Naan mannukulla unn ninaippu manasukulla
Chandhiranum suriyanumm, suthi oru koatil varuguthea
Sathiyamum pathiyamum, ippo thalai suthi kidakuthea
Usurea poguthea, usurea poguthea
Othatae (lips) nee konjam suzhikailae
Ooohhho maman thavikiren, madipichai kekuren
Manasae thaadi en mani kuilae
Akkarai cheemaiyil nee irunthum
Aiviral theendida nenaikuthadi
Agini pazham enru therinjirunthum
Adikadi naaku thudikithadi
Usurea poguthea, usurea poguthea
Othatae nee konjam suzhikailae
Ooohhho maman thavikiren, madipichai kekuren
Manasae thaadi en mani kuilae
Akkarai cheemaiyil nee irunthum
Aiviral theendida nenaikuthadi
Agini pazham enru therinjirunthum
Adikadi naaku thudikithadi…You might also likeEmbed"
AR Rahman,Aaruyire,"2 ContributorsAaruyire LyricsDum Dhara Dum Dhara Mastai Mastai
Dhara Dum Dhara Dum Dhara Mastai Mastai
Dhara Dum Dhara Dum Dum En Aasai Thaavathu Un Maelae
Dum Dhara Dum Dhara Mastai Mastai
Dhara Dum Dhara Dum Dhara Mastai Mastai
Dhara Dum Dhara Dum Dum En Aasai Thaavathu Un Maelae
Aaruyire Mannipaaya Mannipaaya Sollu Nee En Sagiyae
Aaruyire Mannipaaya Mannipaaya Sollu Nee En Sagiyae
Ohh.. Nee Ilaathai Rathiriyoo Kaatrillathai Iravaai Aagaathoo
Aaruyire Mannipaaya Mannipaaya Sollu Nee En Sagiyae
Aaruyire Mannipaaya Mannipaaya Sollu Nee En Sagiyae
Dum Dhara Dum Dhara Mastai Mastai
Dhara Dum Dhara Dum Dhara Mastai Mastai
Dhara Dum Dhara Dum Dum En Aasai Thaavathu Un Maelae
Dum Dhara Dum Dhara Mastai Mastai
Dhara Dum Dhara Dum Dhara Mastai Mastai
Dhara Dum Dhara Dum Dum En Aasai Thaavathu Un Maelae
Gana Nee Sa, Sal Sal Sal Sal Sal
Pa Ma Ga Ga Nee Sa.. Sa Ri Ga Pi Ma Ma Ma Pa Ga Nee Sa
You might also likeAanaal Ennai Vittu Ponaal
Enthan Nilaa Soarnthu Pogum
Vaanin Neelam Theinthu Pogume
Mun Kobak Kuyile
Pithu Pithu Kondu Thaviten Thaviten
Unnai Ènni Nan Vaadi Povaen
Nee Illamai Kavithaiyum Visaiyum Suvaiye Tharathu
Ainthu Pulangalin Azhagiye..
Aaruyire Mannipaaya Mannipaaya Sollu Nee En Sagiye
Dum Dhara Dum Dhara Mastai Mastai
Dhara Dum Dhara Dum Dhara Mastai Mastai
Dhara Dum Dhara Dum Dum En Aasai Thaavathu Un Maelae
Ohhh Ohhh Ohhh
Roja Poovai..
Roja Poovai Mul Kaayam Seithaal Nyayamaa?
Pesi Pesi En Udal Enna Peeruma..
Illamale Vaazhvathu Inbam
Irunthum Illai Enbathu Thunbam
Ahimsai Muraiyil Neeyum Kolathey..
Dum Dhara Dum Dhara Mastai Mastai
Dhara Dum Dhara Dum Dhara Mastai Mastai
Dhara Dum Dhara Dum Dum En Aasai Thaavathu Un Maelae..
Aaruyire Mannipaena Mannipaena Sollaiya En Uyirae
Aaruyire Mannipaaya Mannipaaya Sollu Nee En Sagiyae
Nee Ilaathai Rathiriyoo Kaatrillathai Iravaai Aagaathoo
Dum Dhara Dum Dhara Mastai Mastai
Dhara Dum Dhara Dum Dhara Mastai Mastai
Dhara Dum Dhara Dum Dum En Aasai Thaavathu Un Maelae..
Dum Dhara Dum Dhara Mastai Mastai
Dhara Dum Dhara Dum Dhara Mastai Mastai
Dhara Dum Dhara Dum Dum En Aasai Thaavathu Un Maelae..Embed"
AR Rahman,Khalbali,"2 ContributorsKhalbali LyricsKhalbali Hai Khalbali
Khalbali Hai Khalbali
Khalbali Hai Khalbali
Hai Khalbali
Khalbali Hai Khalbali
Khalbali Hai Khalbali
Khalbali Hai Khalbali
Hai Khalbali
Khalbali Hai Khalbali
Khalbali Hai Khalbali
Khalbali Hai Khalbali
Hai Khalbali
Khalbali Hai Khalbali
Khalbali Hai Khalbali
Khalbali Hai Khalbali
Hai Khalbali
Khalbali Hai Khalbali
Khalbali Hai Khalbali
Khalbali Hai Khalbali
Hai Khalbali
Khalbali Hai Khalbali
Khalbali Hai Khalbali
Khalbali Hai Khalbali
Hai Khalbali
Khalbali Hai Khalbali
Khalbali Hai Khalbali
Khalbali Hai Khalbali
Hai Khalbali
Khalbali Hai Khalbali
Khalbali Hai Khalbali
Khalbali Hai Khalbali
Hai Khalbali
You might also likeShola Shola Balkhaye
Dariya Dariya Lehraye
Zarra Zarra Tharraye
Hai Khalbali
Shola Shola Balkhaye
Dariya Dariya Lehraye
Zarra Zarra Tharraye
Hai Khalbali
Khalbali Hai Khalbali
Khalbali Hai Khalbali
Khalbali Hai Khalbali
Hai Khalbali

Khalbali Hai Khalbali
Khalbali Hai Khalbali
Khalbali Hai Khalbali
Hai Khalbali
Khalbali Hai Khalbali
Khalbali Hai Khalbali
Khalbali Hai Khalbali
Hai Khalbali

Hone Hone De Nasha Khone Khone Ko Hai Kya
Hone Hone De Nasha Khone Khone Ko Hai Kya
Ek Saans Mein Pee Ja Zara Zindagi Chadha
Hai Yeh Toh Ek Jashan Tu Thirakne De Kadam
Abhi Saanson Mein Hai Dam Abhi Chalne De Sitam
Aankhon Mein Hai Khalbali
Dhadkanon Mein Khalbali
Mausamo Mein Khalbali
Hai Khalbali
Kaisi Yeh Tabdili Hai
Sheeshi Botal Pee Li Hai
Raat Neeli Neeli Hai
Hai Khalbali
Ham Lapatke Saaye Hai
Ham Sulagne Aaye Hai
Ghar Bata Ke Aaye Hai
Hai Khalbali
Ham Lapatke Saaye Hai
Ham Sulagne Aaye Hai
Ghar Bata Ke Aaye Hai
Hai Khalbali
Khalbali Hai Khalbali
Khalbali Hai Khalbali
Khalbali Hai Khalbali
Hai Khalbali
Khalbali Hai Khalbali
Khalbali Hai Khalbali
Khalbali Hai Khalbali
Hai Khalbali
Khalbali Hai Khalbali
Khalbali Hai Khalbali
Khalbali Hai Khalbali
Hai KhalbaliEmbed"
AR Rahman,Omana Penne,"4 ContributorsOmana Penne LyricsAaahhhh adada penne
Unn azhagil naan kannai sindhavum..
Malarnthen..hey..aanal..hey..kandaen..hey
Orr-aayiram kanavil..hey karaiyil..
Yen aayiram iravu..
Neethan..vanthai..sendrai..
Yen vizhigal irandai thirudi kondai..
Ooooohh ohhmana penne..Omana penne..Omana penne..
Omana penne..Ooohhhmana..Ooooohh ohhmana penne
Omana penne..Omana pennnN..Omana penne..
Unnai..marandhida mudiyathey
Omana penne..uyir..tharuvadhu saridhaaney..
Hooohhhh..nee poghum, vazhiyil nizhazh-aavaen..
Hooohhhh..kaatril..asaigirath-un seylai..
Vidaigirath-un kaali..un pechu un paarvaiii..
Naganrthidum kavalai iraivai..oooohhhhh oooohh..
Piranthalum, inainthaalum
Uyir korthu, sari paathi unathey..
Un inbam, un thunbam enathu..
Yen muthalodu mudi-vaanai…
Omana penne.. Omana penne.. Omana penne..
Omana penne..Ohhhhmana..ohhhh ohhhhmana penne
Omana penne.. Omana pennN.. Omana penne..
Unnai..marandhida mudiyathey
Omana penne..uyir..tharuvadhu saridhaaney..
You might also like (Malayalam)
Maragadha-thotti-lizh..
Malayali-gal thaaraatumm
Penn azhagaee..maathang-gal tohpugalil
Poonguyilugazh-inna-chernna
Pullangulazh-oothugai-yaana
Ninn-azhagaehhhh..Ninn-azhagae..

Thalli ponaal mei-pirai
Aagaya vennilaave..
Anggeyeh nindrithaathey..
Nee vendum..arughae..
Oru paarvai siru paarvai..
Udhirthaazh udhirthaazh
Pizhipeyn pizhipeyn..puzhi yennn…
Omana penne.. Omana penne.. Omana penne..
Omana penne..Ohhhhmana..ohhhh ohhhhmana penne
Omana penne.. Omana pennN.. Omana penne..
Unnai marandhida mudiyathey
Omana penne..uyir..tharuvadhu saridhaaney..

Omana penne.. Omana penne.. Omana penne..
Omana penne..Ohhhhmana..Ohhhh ohhhhmana penne
Omana penne.. OmanA pennN..Omana penne..
Unnai, marandhida mudiyathey
Omana penne..uyir..tharuvadhu saridhaaney..
Omana penne..
Unnai, marandhida mudiyathey
Omana penne..uyir..tharuvadhu saridhaaney..Embed"
AR Rahman,Yenga Pona Raasa,"3 ContributorsYenga Pona Raasa LyricsEnga Pona Raasa
Saayangaalam Aache
Enga Pona Raasa
Saayangaalam Aache
Kanji Aari Pochu
Nenju Aeri Vaayen
Neeyum Naanum Sentha
Neeyum Naanum Sentha
Vaanam Kondaadum
Antha Vaanam Kondaadum
Neeyum Naanum Sentha
Vaazhkai Varamaagum
Intha Vaazhkai Varamaagum
Enna Seiya Raasa
Unmatham Aache
Enga Pona Raasa
Kaalam Enakkul Uraiyuthu
Kanneer Kadalodu Kalakkuthu
Un Mugam Un Udal Theduthu
Aeno Enakenna Kedithu
Enga Pona Raasa
Naan Enna Seiya Raasa
Enga Pona Raasa
Naan Enna Seiya Raasa
En Vayasu Veenaaguthu
You might also likeEnga Pona Raasa
Saayangaalam Aache
Kanji Aari Pochu
Nenju Aeri Vaayen
Neeyum Naanum Sentha
Neeyum Naanum Sentha
Vaanam Køndaadum
Antha Vaanam Køndaadum
Neeyum Naanum Šentha
Vaazhkai Varamaagum
Intha Vaazhkai Varamaagum
Ènna Šeiya Raasa
Šaayangaalam AacheEmbed"
AR Rahman,Girlfriend,"1 ContributorGirlfriend LyricsIndrae indrae vaenum...
Paalpoalae padhinaaRil
Enakkoru girlfriend vaeNum
Indru pudhidhaaga avizhndha malar poala
Enakkoru girlfriend vaeNum
INaiya thaLathil kaNiNi kaLathil
Min anchal arattaigaL adikkaNumae
Viyarvai vazhindhaal
Mazhaiyil nanaindhaal
Mugathai mugathaal thudaikkaNumae
Enakkoru girlfriend vaeNumada
Enakkoru girlfriend vaeNumada
Girlfriend dhaanae boys'in boost allava?
Girlfriend illaa vaazhkkai waste allava?
Girlfriend vaeNum vaeNum
(paalpoalae...)
Friends'oda kavidhaigaL vaangi
Ennoada kavidhai'nu solli
Idhayathil idamondru pidikkathaan
Oadaadha cinema'kku oadi
Sariyaana corner seat thaedi
Buble gum'ai idhazh maatri koLLathaan
Cell phone bill yaera
Joke-aal dhinam kadikka sms anuppa
Thaevai girlfriend dhaan
You might also likeKaalaara nadai poada
Enakkoru girlfriend vaeNum
Kaalam theriyaamal kadalai naan poada
Enakkoru girlfriend vaeNum
Nilavin nagalaai aRaikkuL mazhaiyaay
Elumichai maNamaai irukkaNumae...!
Innoru nizhalaay iraval uyiraay
Irubadhu viralaay irukkaNumae
Enakkoru girlfriend vaeNumada
Enakkoru girlfriend vaeNumada
Girlfriend dhaanae boys'in boost allava?
Girlfriend illaa vaazhkkai waste allava?
Girlfriend vaeNum vaeNum
Bike yaeRi oor sutra sella
Aa. oo. nna treat ondru vaikka
MuNukunna greeting card kodukkathaan
Hach...! endraal kerchief neetta
Ich...! endraal idakkaNNam kaatta
Nach...! endraal thalai meedhu kottathaan
Paarthaal bulb eRiya barbie doll poala
Pony tail'odu thaevai girlfriend dhaan
Ga. ga... girlfriend dhaanae boys'in boost allava?
Girlfriend illaa vaazhkkai waste allava?
Girlfriend vaeNum vaeNum
Enakkoru girlfriend vaeNumada
Enakkoru girlfriend vaeNumadaEmbed"
AR Rahman,Taxi taxi,"1 ContributorTaxi taxi LyricsNan nanan na na nana na ana…na
Nanba nee oru ilavasa taxi
Nanba nee oru ilavasa taxi
Once upon a time when we were riding real easy
Only we used our new Maruthi
Look up on the sides when a citi girl pass by
Bale bale you say bye bye bye
Mm see bale bale
Mm see ole ole
Mm see ole ole
Shaaba
Mm see bale bale
Mm see ole ole
Mm see ole ole
Shaabaaaaaa…
Rasi Rasi…nanban kidaithal ellam oasi
Taxi Taxi.nanba nee oru ilavasa taxi
Rasi Rasi…nanban kidaithal ellam oasi
Taxi Taxi.nanba nee oru ilavasa taxi
You might also likeNee nee nee nee illayael naan naan naan engu povathu
Thoal saaya Thoal illayael en vaazhkai ennavathu…
Rasi.Rasi…nanban kidaithal ellam oasi
Taxi Taxi.nanba nee oru ilavasa taxi…
Oola oola…nanban kidaithal elllam oasi
Oola oola…yoasi yoasi…yoasi yoasi…
We've gonna a smile coz we have a journey
Dinner with a lady in a red saree
Shout out loud, say you're so sweet
We've gonna a smile coz we have a journey
Dinner with a lady in a red saree
Oola oola
En thavarai nee maraithai
Enakai archanai vaanginaai
Un Thoalgal yaeniyai poal
Yaeri midithaen…thaanginaai
Ezhum poathu kai thanthu
Azhum poathu kadan thanthu
Ilaipaara madi thanthu
Enakena vaazhvathu nee thaane
Rasi.Rasi…nanban kidaithal ellam oasi
Taxi Taxi.nanba nee oru ilavasa taxi…
Nan nanan na na nana na ana…na
Nai nainya nainya nainya na…
Thillana Thillana Thimiru pudicha thillanaa…
Anbaa naan Anbaa naan adangamaataen hero naan
Kalla thanam theriyaadhu…
Kaadhaliye kidaiyaathu…
Nan nanan na na nana na ana.na na na na
Kanjathanam theriyaathu
Kanjaave kidayaathu…
Nalla pazham kidayaathu
Gnana pazham kidayaathu
En uyir nanban nee thaane
Rasi.Rasi…nanban kidaithal ellam oasi
Taxi Taxi.nanba nee oru ilavasa taxi…
Neeya neeya neeya neeya illayael
Na na na na na na engu poavathu
Thoal saaya Thoal illayael en vaazhkai
Ennavathu…ennavathu…ennavathu…
Nan naana naana na na nana …
Taxi Taxi.Awesome taxi…
Taxi Taxi…Raasi Raasi…""rap"" ae jaasthi…
Taxi Taxi…uh hey…uh hey.ah.hah…hah
Taxi Taxi…Make the wave… Make the sound…
Taxi Taxi…kumbakumengum city city
Thinam thinam engal tire kaatchi
Group boys naangal king of the streets
Live people gather every body follow me…
Look up in the side when ya see u when u pass by
Friend thavira friends thavira stay with me all at the time
Goli soda pizza. they must they must ask why?
Mm see bale bale
Mm see ole ole
Mm see ole ole
Shaaba
Mm see bale bale
Mm see ole ole
Mm see ole ole
Shaabaaaaaa…Embed"
AR Rahman,Mayya,"3 ContributorsMayya LyricsYa eya eee yea
Tu neel samundar hai
Tu neel samundar hai
Main reth ka saahil hoon
Main reth ka saahil hoon
Aaghosh mein le le
Main der se pyaasi hoon

Ek saudsa raat ka
Ek kaudi chaand ki
Chaahe toh choom le
Tu todi chaand ki
Ek saudsa raat ka
Ek kaudi chaand ki
Chaahe toh choom le
Tu todi chaand ki
Ek chaand ki kashthi
Mein chal paar utarna hai
Tu halke halke khena
Dariyaa naa chalke
Mayya mayya gulabi
Taaren chun le saare chun
Maaya mayya ki jism ke pardon
Mein dardon ke maarey chunle
Mayya mayya gulabi
Taaren chun le saare chun
Maaya mayya ki jism ke pardon
Mein dardon ke maarey chunle
You might also like
Aab neel samunder jaage
Aaghosh melekar sahil
Lehraathaa hai aur masti mein
Mehtaab ka chehra
Choomthan hai
Mein seene mein tere
Saasein bhar leti hoon
Karwat karwat main tujh se
Lipatkar raat basarkar lethi hoon
Mayya aaya mayya maayy
Seene see mere
Uthataa hai dhuwaan
Mayya mayya mayya maay
Deewar pe kya
Likhthaa hai dhuwaan
Dheemaa dheemaa
Dheemaa dhuwaan
Har baar yeh kya
Kehtaa hai dhuwaan
Mayya mayya ale a
Yeah yeah a yeah yeah
Ek saudaa raat kaa
Ek kaudi chaand ki
Chaahe toh choom le
Tu todi chaand ki
Ek megh ki kashthi
Mein chal paar utarna hai
Tu halke halke khena
Dariyaa na chalke
Mayya mayya ale ahe ahe ahe
Ahemayya mayya ale
Ahe ahe ahe ahe ahe
Are variya variya
Mayya mayya ale ahe ahe ahe
Ahemayya mayya ale
Ahe ahe ahe ahe ahe
Are variya variyaEmbed"
AR Rahman,Nenjae Yezhu,"4 ContributorsNenjae Yezhu LyricsAayiram Suriyan Suttaalum
Karunaiyin Varnam Karainthaalum
Vaan Varai Atharmam Aandaalum
Manithan Anbai Maranthaalum
Valiyaal Un Uyir Theinthaalum
Un Kaathal Azhiyaathae…
Nenje Ezhu. Nenje Ezhu
Nenje Ezhu. Nenje Ezhu
Nenje Ezhu. Nenje Ezhu
Nenje Ezhu. Nenje Ezhu
Nenje Ezhu. Nenje Ezhu
Kaathal. Endrum. Azhivathillai
Iruvar Vaanam Vaer Endraalum
Un Nenjil Ninaivugal Azhinthaalum
Paruvangal Uruvam Maarinaalum
Kuzhanthai Sirikka Maranthaalum
Eyarkaiyil Vithadam Purandaalum
Un Kaathal Azhiyaathae
Nenje Ezhu. Nenje Ezhu
Nenje Ezhu. Nenje Ezhu
Nenje Ezhu. Nenje Ezhu
You might also likeNenje Ezhu. Nenje Ezhu
Nenje Ezhu. Nenje Ezhu
Kaathal. Èndrum. Azhivathillai
Anjaathae Thunjaathae Ini Èndrum Illai Vethanai
Puthithaai Pirapaai Vazhi Èngum Un Mun Pøø Mazhai
Ènnaalum Un Kaathal Ithu Vaazhum Šathiyamae
Thølaiyaathae Èntha Irulilum Maraiyaathae
Nenje Èzhu. Nenje Èzhu
Nenje Èzhu. Nenje Èzhu
Nenje Èzhu. Nenje Èzhu
Nenje Èzhu. Nenje Èzhu
Nenje Èzhu. Nenje Èzhu
Kaathal. Èndrum. Azhivathillai
Aayiram Šuriyan Šuttaalum
Karunaiyin Varnam Karainthaalum
Valiyaal Un Uyir Theinthaalum
Un Kaathal Azhiyaathae…
Nenje Èzhu. Nenje Èzhu
Nenje Èzhu. Nenje Èzhu
Nenje Èzhu. Nenje Èzhu
Nenje Èzhu. Nenje Èzhu
Nenje Èzhu. Nenje Èzhu
Kaathal. Èndrum. AzhivathillaiEmbed"
AR Rahman,Naan Yen,"3 ContributorsNaan Yen LyricsPacha karu yaavum paava karuvalla
Neeyum naanum yaaru kutham kura solla
Pothalulla moongilla la satham ulla paatu varum
Kannankarum megam thaan
Uyir vaazha payir vazha mazha kottudhe
Oru ooril oru kudisa
Nadhiyoram pacha maram pala varisa
Kallamilla vellandhiya
Ooru sanam irundhadhe
Ohh.aariro aariro aariraariro
Aariro aariro aariro
Aalangaathu osaiyila
Motha sanam thookathula
Boomi romba thoorathula
Yaar arivaar kaaranatha
Yen pirandhai
Yen pirandhai
Yen pirandhai
Naan yen pirandhen
Kan en thirandhen
Enake theriyaathe
You might also likeIraivan padaipil ethuvum azhagu
Un kann ariyathe
Naan yen pirandhen
Kan en thirandhen
Enake theriyaathe
Pacha karu yaavum paava karuvalla
Neeyum naanum yaaru kutham kura solla
Pothalulla moongilla la satham ulla paatu varum
Kannankarum megam thaan
Uyir vaazha payir vazha mazha kottudhe
Naan yen piranthen
Kan en thirandhen
Enake theriyaathe
Yaaro yaar arivaaro
En seivaaro sol
Yaaro yaar arivaaro
En seivaaro sol sol sol
Naan yen piranthen.kan en thirandhen.enake theriyaathe
Naan yen piranthen.kan en thirandhen.enake theriyaathe
Naan yen piranthen.kan en thirandhen.enake theriyaathe
Enake theriyaatheEmbed"
AR Rahman,Chinnamma Chilakkamma,"3 ContributorsChinnamma Chilakkamma LyricsChinnamma Chilakkamma Choodu Choodu Chhodu
Seetamma Bujjamma Aadu Aadu Aadu
Chinnamma Chilakkamma Choodu Choodu Chhodu
Seetamma Bujjamma Aadu Aadu Aadu
O Rabba O Rabba
[Chinnamma Chilakkamma Choodu Choodu Chhodu
Seetamma Bujjamma Aadu Aadu Aadu ] - 2
Bujjamma Poovamma Tulasamma Kanakamma
Bujjamma Poovamma Tulasamma Kanakamma
Chinnamma Chilakkamma, O O O
Chinnamma Chilakkamma, O O O
O Rabba
Tithili Dabochili Maine, Zindagi Khayal Ki Tere
Tithili Dabochili Maine, Zindagi Khayal Ki Tere
Saare Jahan Ki Rangat, Mutti Main Aa Gayi Mere
Zindagi Khayal Ki Tere, Hansta Hua Chaman Tere
Shikaven Shikayaton Ka Tum, Daaman Gawafon Ki Dede
[Chinnamma Chilakkamma, Ra Ra Ra Ra Ra Ra
Seetamma Bujjamma, Ra Ra Ra Ra Ra Ra ] -2
Bujjamma Poovamma Tulasamma Kanakamma
Bujjamma Poovamma Tulasamma Kanakamma
Chinnamma Chilakkamma, Ra Ra Ra Ra Ra Ra
Chinnamma Chilakkamma, Ra Ra Ra Ra Ra Ra
Bhale Bhale Bhale Bhale Istava
Bhale Bhale Bhale Bhale Istava
Rabba Rabba
Galiyan Meri, Rangeen Rangeen
Mehfil Meri, Rangeen Rangeen
Raste Mere Afsaane
Umeeden Hain, Rangeen Rangeen
Deepak Mere, Rangeen Rangeen
Umeeden Hain Deepak Mere, Umeeden Hain Parwaane
Zindagi Khayal Ki Tere, Hansta Hua Chaman Tere
Shikaven Shikayaton Ka Tum, Daaman Gawafon Ki Dede
Chinnamma Chilakkamma, Ra Ra Ra Ra Ra Ra
Seetamma Bujjamma, Ra Ra Ra Ra Ra Ra
Bujjamma Poovamma Tulasamma Kanakamma
Biddamma Raavammma, Biddamma Raavammma
Kadamon Pe Ab, Rangeen Rangeen
Baandhli Maine, Rangeen Rangeen
Siskiyaan Saari Yaadon
Pyaasi Aankhon, Rangeen Rangeen
Mein Bhar Daali, Rangeen Rangeen
Kwaayish Ki Nazdein Yaadon
Zindagi Khayal Ki Tere, Hansta Hua Chaman Tere
Shikaven Shikayaton Ka Tum, Daaman Gawafon Ki Dede
Tithili Dabochili Maine, Zindagi Khayal Ki Tere
Tithili Dabochili Maine, Zindagi Khayal Ki Tere
Saare Jahan Ki Rangat, Mutti Main Aa Gayi Mere
Zindagi Khayal Ki Tere, Hansta Hua Chaman Tere
Shikaven Shikayaton Ka Tum, Daaman Gamon Ko Dede
[Chinnamma Chilakkamma, Ra Ra Ra Ra Ra Ra
Seetamma Bujjamma, Ra Ra Ra Ra Ra Ra ] -2
Bujjamma Poovamma Tulasamma Kanakamma
Bujjamma Poovamma Tulasamma Kanakamma
Chinnamma Chilakkamma, Ra Ra Ra Ra Ra Ra
Chinnamma Chilakkamma, Ra Ra Ra Ra Ra Ra
Ra Ra Ra Ra Ra Ra
Ra Ra Ra Ra Ra RaYou might also likeEmbed"
AR Rahman,Kabhi Neem Neem,"2 ContributorsKabhi Neem Neem LyricsKabhi Neem Neem
Kabhi Shahad Shahad
Kabhi Naram Naram
Kabhi Sakht
Mora Piya Mora Piya Mora Piya
Nazron Ke Teer
Mai Basa Hai Pyar
Jab Bhi Chala Hai Wo Dil Ke Paar
Lajja Se Mare Re Ye Jiya
Bai Raagi Man Tera Hai Saheli
Mere Seene Mein Hai Quaid Who Ab Jee
Preet Ki Raakhon Laaj Aye Mere Rab
Rushwa Huyi To
Duniya Hasi To
Lajja Se Marer Rer Ye Jiya
Shondha Ki Ye Laali
Mukh Chamkaye
Sondhi Sondhi Khushboo
Man Behkaye
Zulfon Ki Raina Phir Kyun Na Chaaye
Chaand Sitaren
Dhenge Saarey
Lajja Se Mare Re Ye JiyaYou might also likeEmbed"
AR Rahman,Maa Tujhe Salaam,"2 ContributorsTranslationsRomanizationMaa Tujhe Salaam Lyricsवंदे मातरम्
वंदे मातरम्
वंदे मातरम्
वंदे मातरम्
वंदे मातरम्
वंदे मातरम्
वंदे मातरम्
वंदे मातरम्
यहाँ वहाँ सारा जहां देख लिया है
कहीं भी तेरे जैसा कोई नहीं है
८० नहीं १०० दिन दुनिया घूमा है
नहीं कहीं तेरे जैसा कोई नहीं
मैं गया जहाँ भी
बस तेरी याद थी
जो मेरे साथ थी
मुझको तड़पाती रुलाती
सबसे प्यारी तेरी सूरत
प्यार है, बस तेरा प्यार ही
माँ तुझे सलाम
माँ तुझे सलाम
अम्मा तुझे सलाम
वंदे मातरम्
वंदे मातरम्
वंदे मातरम्
वंदे मातरम्
वंदे मातरम्
वंदे मातरम्
वंदे मातरम्
वंदे मातरम्
You might also likeजहाँ देखूँ वहाँ मैं, तेरा हूँ दीवाना मैं
झूमूँ, नाचूँ, गाऊँ तेरे प्यार का तराना मैं
चंदा नहीं, सूरज नहीं, दुनिया की दौलत नहीं
बस लूटूँगा तेरे प्यार का खज़ाना
इक नज़र जब तेरी
होती है प्यार की
दुनिया तब तो मेरी
चमके दमके महके रे
तेरा चेहरा सूरज जैसा
चाँद सी ठंड है प्यार में
वंदे मातरम्
वंदे मातरम्
वंदे मातरम्
वंदे मातरम्
वंदे मातरम्
वंदे मातरम्
वंदे मातरम्
तेरे पास ही मैं आ रहा हूँ
अपनी बाँहें खोल दे
ज़ोर से मुझको गले लगा ले
मुझको फिर वो प्यार दे
तू ही जिंदगी है
तू ही मेरी मोहब्बत है
तेरे ही पैरों में जन्नत है
तू ही दिल, तू जान, अम्मा
माँ तुझे सलाम
माँ तुझे सलाम
अम्मा तुझे सलाम
माँ तुझे सलाम
वंदे मातरम्
वंदे मातरम्
वंदे मातरम्
वंदे मातरम्
वंदे मातरम्
वंदे मातरम्
वंदे मातरम्
वंदे मातरम्
वंदे मातरम्
वंदे मातरम्
वंदे मातरम्
वंदे मातरम्
वंदे मातरम्
वंदे मातरम्
वंदे मातरम्
वंदे मातरम्
वंदे मातरम्
वंदे मातरम्Embed"
