spotify_id,title,artist,album,release_date,popularity,0
3CIYqxfUkadQ16P0Dy0yCr,Milte Milte Sanam,Udit Narayan,Pyaasa,2001-11-12,3.0,
4Y4PrlJ9SoJLiabIG1nNIG,KAHILE TIMRO,Udit Narayan,Upahar,2004-05-16,30.0,
78x3xlgFvN2jUvjs3sMalp,Malai Tei Lali Maan Parcha,"Udit Narayan, Deepa Narayan Jha",Barsat (Original Motion Picture Soundtrack)),2012-09-29,0.0,
6M2UnI1LnXuXlWU54CKmKx,Jaane Kyun,"Vishal-Shekhar, Vishal Dadlani",Dostana (Original Motion Picture Soundtrack),2008-10-08,59.0,
0800NFKDicegzMbus9LiuH,Tu Meri,Vishal Dadlani,Bang Bang (Original Motion Picture Soundtrack),2014-09-15,64.0,
4YIhJmihoXwjtbY4vsV9Nh,Kudi Nu Nachne De,"Vishal Dadlani, Sachin-Jigar","Kudi Nu Nachne De (From ""Angrezi Medium"")",2020-03-04,57.0,
2K9uOczZgzGzvxb7ZgRJNK,Malhari,"Vishal Dadlani, Prashant Ingole",Bajirao Mastani (Original Motion Picture Soundtrack),2015-11-25,56.0,
6Sp7azay1NZU4wxlFacWCl,Jab Mila Tu,"Vishal-Shekhar, Vishal Dadlani",I Hate Luv Storys (Original Motion Picture Soundtrack),2010-05-25,54.0,
5xMqG2JFGjMkkmslPOGbyA,Madari,"Vishal Dadlani, Sonu Kakkar, Manoj Yadav, Clinton Cerejo",Coke Studio S2,2023-02-04,46.0,
0Zz7AEZfBKP2U7sO0WJKER,Selfie Le Le Re,"Pritam, Vishal Dadlani, Nakash Aziz, Badshah, Mayur Puri",Bajrangi Bhaijaan,2015-07-07,47.0,
4DjC50wjYqCjbLFtq0IWmd,Chad Gayi Hai,"Vishal Dadlani, Sachin-Jigar",Gold (Original Motion Picture Soundtrack),2018-08-20,23.0,
18e3XXYCv4Tx8uUl1mP3CN,Balam Pichkari,"Pritam, Vishal Dadlani, Shalmali Kholgade",Yeh Jawaani Hai Deewani,2013-03-30,73.0,
7e6qTHVfRdaYsio90s1fHC,Ik Junoon (Paint It Red),Vishal Dadlani,Zindagi Na Milegi Dobara,2011-06-06,67.0,
5IUP91X8fKfJnWQgCHT9dN,Dhoom Again,"Pritam, Vishal Dadlani, Dominique Cerejo, Asif Ali Baig",Dhoom:2,2006-10-19,52.0,
7fllsOe1cV2pTBzdbkgrX7,Baby Ko Bass Pasand Hai,"Vishal-Shekhar, Vishal Dadlani, Shalmali Kholgade, Isheeta, Badshah, Irshad Kamil",Sultan,2016-05-31,53.0,
1PH0yXNGtSZbL2eufpgFJ4,Kurbaan Hua,"Salim–Sulaiman, Vishal Dadlani",Kurbaan (Original Motion Picture Soundtrack),2009-10-15,53.0,
6lfSsCL894Qw15xbt7cSUy,Jai Jai Shivshankar,"Vishal Dadlani, Benny Dayal","Jai Jai Shivshankar (From ""War"")",2019-09-21,60.0,
3xXnFu1YFNyWd1ECUzlHYn,"Fakiri (The Dewarists, Season 4)","Vishal Dadlani, Kabir Cafe","Fakiri (The Dewarists, Season 4)",2014-12-24,36.0,
0zOiF5Cs58PST28uE7gsGf,Jame Raho,Vishal Dadlani,Taare Zameen Par,2007-11-05,47.0,
0VhKdIMXZ3INkyDoIyPy5l,The Naari Naari Song,"Sachin-Jigar, Vishal Dadlani, Jonita Gandhi","The Naari Naari Song (From ""Made in China"")",2019-10-09,44.0,
1y9QH9IWOfV7m3IeRzvPhm,Zor Lagaake Haishaa,"Vishal Dadlani, Arko Pravo Mukherjee, Irshad Kamil",Yaariyan,2013-12-09,33.0,
2r32XiAWtZbT3eLUvf4pag,Jee Le Zaraa,Vishal Dadlani,Talaash,2012-10-18,68.0,
0WUHo9UcAEupuALzlk1d8g,Aila Re,"Vishal Dadlani, Shreyas Puranik, Sanjay Leela Bhansali","Aila Re (From ""Malaal"")",2019-05-29,25.0,
0usM95qRBPtRUqQzp6Cx4c,Mon Amour,"Vishal Dadlani, Rajesh Roshan, Manoj Muntashir",Kaabil,2016-12-22,31.0,
1yFazjAijk5znLhgSREkS4,Good Morning,"Vishal Dadlani, Shannon Donald, Rochak Kohli","Good Morning (From ""Ek Ladki Ko Dekha Toh Aisa Laga"") - Single",2019-01-24,6.0,
4pDS65nGsWkNtPjxvqvvFi,Womaniya,"Vishal Mishra, Vishal Dadlani",Hits Of Vishal Mishra,2024-05-17,18.0,
2Jb8MTk4AsDSvlIey8LYUr,Aadat Hai Voh,Vishal Dadlani,Patiala House,2011-01-07,27.0,
5IzbjwSrbjVwGsHtLqI9vz,Aao Na,Vishal Dadlani,Haider (Original Motion Picture Soundtrack),2014-09-15,21.0,
2FxvZH52269UNn9zMkyFDr,Bappa,Vishal Dadlani,Banjo (Original Motion Picture Soundtrack),2016-08-17,43.0,
4jWKY1YKqtrYgb8KFSCKBU,Aaj Se Pehle,Armaan Malik,"Aaj Se Pehle (From ""Ekta"")",2019-10-30,6.0,
4p89EdjN1HRI4QYfBCFTDi,Dilli Waali Baatcheet,Raftaar,Mr. Nair,2020-04-13,27.0,
4hoHoYDfADgRxXgJx515s3,Janam Janam (Reprise),"Sunidhi Chauhan, Pritam",Phata Poster Nikhla Hero (Original Motion Picture Soundtrack),2013-09-20,33.0,
20UvuxJ3vf2aDJjaNpgZZt,Kuch Kuch Hota Hai - Sad,"Jatin-Lalit, Alka Yagnik",Kuch Kuch Hota Hai (Original Motion Picture Soundtrack),1998-08-19,50.0,
1pwXRqZC8VUsYCrkpKdawu,Idhar Chala Mein Udhar Chala,"Udit Narayan, Alka Yagnik, Ibrahim Ashq",Koi Mil Gaya (Original Motion Picture Soundtrack),2003-05-31,39.0,
1SQqbwndpSEiEULMV1CPDr,Badi Mushkil,Alka Yagnik,Lajja (Original Motion Picture Soundtrack),2021-01-25,53.0,
4RixtPhUXlci9ad4qIMj23,Kuch Kuch Hota Hai (Sad) Cover by YolyBoy,"Jatin-Lalit, Udit Narayan, Alka Yagnik",Kuch Kuch Hota Hai (Original Motion Picture Soundtrack),1998-08-19,66.0,
01HjcxcMuOAYFKLi7rMRxR,Daiya Daiya Daiya Re,Alka Yagnik,Dil Ka Rishta (Original Motion Picture Soundtrack),2003-01-17,50.0,
5pvXcMiqTDzUimGj2Vi8uG,Dilbar,Alka Yagnik,Sirf Tum,1999-03-12,66.0,
1mjWhM7GQTTxJxg2F0iCRS,Dill Mein Ho Tum,"Armaan Malik, Rochak Kohli, Bappi Lahiri","Dil Mein Ho Tum (From ""Cheat India"")",2018-12-26,68.0,
6K7f8apc53RAm4IL7HBg4C,Ae Naujawan Hai Sab Kuchch Yahan,Asha Bhosle,Apradh (Original Motion Picture Soundtrack),1972-12-31,15.0,
1akzSqvnTzAxlyWYqTZcJX,शरारा - Sharara,"Jeet-Pritam, Asha Bhosle, Javed Akhtar",Mere Yaar Ki Shaadi Hai,2002-05-09,57.0,
31VfHqUvcbjrfEKwtVV5KT,"Tere Bin (From ""Bas Ek Pal"")",Atif Aslam,Best of Romance: Atif Aslam & Pritam,2023-04-20,64.0,
0c8eAkUFDMCgJB53lplqJv,Wohi Khuda Hai,Atif Aslam,Wohi Khuda,2019-10-11,52.0,
04VUjNx30IrigVZU3CQmrQ,Mercy By Baadshah Lyrics | Popular Song |,Badshah,ONE (Original Never Ends),2018-08-17,59.0,
5ZC09vcJ1e5hDKu8S2ZVUQ,Dhindora Baje Re,"Pritam, Darshan Raval, Bhoomi Trivedi, Amitabh Bhattacharya",Rocky Aur Rani Kii Prem Kahaani (Original Motion Picture Soundtrack),2024-05-15,47.0,
017fUL7m0b6zTIV1N9gnTX,Tujhe meri yadein,Dino James,Yaadein,2017-09-07,47.0,
5ec0XhCsoLmGBvDZnqPhkv,Freeverse FEAST (Explicit),Emiway Bantai,Malum Hai Na,2021-10-01,30.0,
3ECmV07yH51O27hBi05Pjy,Yahi Hota Pyaar V2,"Himesh Reshammiya, Sunidhi Chauhan, Javed Akhtar",Namastey London (Original Motion Picture Soundtrack),2007-02-23,51.0,
02gReyuVJfszhxGPYjQdfZ,Tu Jo Mila (Dekhna Na Mudke),Javed Ali,Best Of Pritam,2021-10-30,13.0,
09XdzyIwttUYPGHstVmFGh,Teri Jhalak Asharfi Srivalli Naina Madak Barfi,Javed Ali,Top Trending T-Series Youtube Songs 2022,2023-01-13,2.0,
5YHEjmGmxm1vxYmgWo3y33,Naina Lade  Lyrics - Dabangg3 | Javed Ali,Javed Ali,"Naina Lade (From ""Dabangg 3"")",2019-11-07,36.0,
3RK1TnyeGdVmhUPHeDhysu,Ogo Nirupoma,Kishore Kumar,Anindita (Original Motion Picture Soundtrack),1970-12-31,7.0,
5BqBeEwb9sqUtRLKyzgQQe,Tu Meri Zindagi Hai Song Lyrics,"Anuradha Paudwal, Kumar Sanu, Super Cassettes Industries Private Limited, Sameer Anjaan",Aashiqui,1989-12-26,56.0,
5IIoQg5A7agXCksmdRLX7i,"Aga Bai (from ""Aiyyaa"")","Shalmali Kholgade, Monali Thakur, Amit Trivedi",Aiyyaa,2012-09-21,54.0,
5x72Q1SyiDHJ4IF2mRzfkg,Gali gali me,"Neha Kakkar, Tanishk Bagchi","Gali Gali (From ""Kgf Chapter 1"")",2018-12-13,68.0,
5llaVhaIoowKT3fqf2NfPO,Atif Aslam - Pehli Nazar Mein (Romanized),"Atif Aslam, Pritam",Best of Romance: Atif Aslam & Pritam,2023-04-20,67.0,
47ZCCeeC5PaMYN4meEAz44,Dhaakad (English Translation),"Raftaar, Pritam",Dangal (Original Motion Picture Soundtrack),2016-12-14,51.0,
5isgRKiLDtca1D7tl7tIVA,Baby Marwake Manegi,Raftaar,Zero to Infinity,2018-05-30,47.0,
4xmkpE1Si5JL7NFxWrhV0S,Humraah Song Lyrics - Malang | Adiyta Roy Kapur,"Sachet Tandon, Kunaal Vermaa, The Fusion Project","Humraah (From ""Malang - Unleash The Madness"")",2020-01-23,69.0,
2iLm4lsq4WOXwe6ywPmJfQ,Kandhe ka woh til lyrics hindi,"Sachet Tandon, Manan Bhardwaj",Kandhe Ka Woh Til,2020-09-10,35.0,
4xmkpE1Si5JL7NFxWrhV0S,(aise mujhe tum me ) Humraah,"Sachet Tandon, Kunaal Vermaa, The Fusion Project","Humraah (From ""Malang - Unleash The Madness"")",2020-01-23,69.0,
5c5SYORuI4LlPIljHXIpNs,"Ek Ladki Ko Dekha, Part 1",Sanam,Rewind With Sanam,2020-03-24,31.0,
611TYLJ8CXZg7lf5oiIEgN,"Pinga (From ""Bajirao Masthani"")","Shreya Ghoshal, Vaishali Made, Sanjay Leela Bhansali, DJ Donna","Pinga (From ""Bajirao Mastani"") [Remix]",2022-03-18,25.0,
4yFxuEx4YwpGpFQ7EaXT4o,Anisuthide Yaako Indu,Sonu Nigam,Sonu Nigam - Melodies - Kannada Hits - 2016,2016-02-22,26.0,
19SF5nItZDNoGKFq6uoPNB,"Jaane Nahin Denge Tujhe (From ""3 Idiots"")",Sonu Nigam,3 Idiots (Original Motion Picture Soundtrack),2009-12-25,52.0,
2cYVtBHkrkk7F2qU2Y7Fn0,Dhoom Machale (Romanized),"Pritam, Sunidhi Chauhan, Sameer Anjaan",Dhoom,2004-07-16,57.0,
1VrheK4CdhX74nrOSNIFtH,Pehla Nasha Pehla Khumaar,"Udit Narayan, Sadhana Sargam",Jo Jeeta Wohi Sikandar (Original Motion Picture Soundtrack),1991-12-30,50.0,
6Lt5FJrU04XWhV1JYvgGNp,Kasle Dela Timilai Maya,"Udit Narayan, Deepa jha",Upahar,2004-05-16,19.0,
3Uwcyve5afWP54jgN0B5cy,Nasha Yeh Pyaar Ka Nasha Hai,Udit Narayan,Mann (Original Motion Picture Soundtrack),1999-07-09,49.0,
5nTInSpu4W8phDnqIhJNv8,Ma sapanama  Ko Kura Garchhu,Udit Narayan,Upahar,2004-05-16,17.0,
7fKyL6xtA3H3F2gp3vP9Oq,Aaja Hamro Bhetbhako,"Udit Narayan, Asha Bhosle",Best of Udit Narayan Jha,2008-01-12,32.0,
