artist,title,lyrics
Alka Yagnik,Tu Na Jaa Mere Baadshah,"2 ContributorsTu Na Jaa Mere Baadshah Lyrics
Ho...ooo... ho...ooo... ho...ooo... ho...ooo...
Tu na ja, mere baadshah
Ek waade, ke liye
Ek waada, todd ke..
Ho na ja, mere baadshah
Ek waade, ke liye
Ek waada, todd ke..

Mein waapas, aaunga (x2)
Jaa raha hu, mein yaha
Jaan apni, chhod ke..

Tu na ja, mere baadshah
Ek waade ke liye
Ek waada, todd ke..
Khuda ka tujhe, waasta
Laut kar aana, tera
Dekhungi mein, raasta.. (x2)

Yeh waada, hai mera (x2)
Mein agar, marr bhi gaya
Toh bhi, wapas aaunga..
You might also like
Ho, na ja, mere baadshah
Ek waade, ke liye
Ek waada, tod ke..
Tu na ja, mere baadshah
Maar na, daale kahin
Yeh teri, furkat mujhe..
Re, na ja, mere baadshah
Maar na, daale kahin
Yeh teri, furkat mujhe..

Mein waapas, aaunga (x2)
Yeh mera, waada raha
Hass ke kar, rukhsad mujhe..

Aa mere, mehboob aa
Jaane se, pehle tujhe
Mein jee bhar, ke dekh loon.. (x2)

Teri tasweer mein (x2)
Chahu jab, aankhein zara
Band karke, dekh loon..
Tu na ja, mere baadshah
Ek waade, ke liye
Ek waada, todd ke..
Re na ja, mere baadshah
Ek waade, ke liye
Ek waada, todd ke..

Mein waapas, aaunga (x2)
Jaa raha hu, mein yaha
Jaan apni, chhod ke..Embed"
Alka Yagnik,Tu Muskura,"1 ContributorTu Muskura Lyricsतू मुस्कुरा जहाँ भी है तू मुस्कुरा
तू धुप की तरह बदन को छु ज़रा
शारीर से ये मुस्कुराहटें तेरी
बदन में सुनती हूँ में आहटें तेरी
लबों से आके छु दे अपने लब ज़रा
तू मुस्कुरा जहाँ भी है तू मुस्कुरा
शारीर से ये मुस्कुराहटें तेरी
बदन में सुनती हूँ में आहटें तेरी
कैसा होता हैं ख्यालों में अक्सर
तुझको सोचूँ तो मेहेक जाती हूँ
मेरी रूह में बसी हैं तेरी खुशबू
तुझको छु लूं तो बाहेक जाती हूँ
तेरी आँखों में...
तेरी आँखों में कोई तो जादू हैं
तू मुस्कुरा जहाँ भी है तू मुस्कुरा
तू मुस्कुरा जहाँ भी है तू मुस्कुरा (तू मुस्कुरा)
तू धुप की तरह बदन को छु ज़रा (छु ज़रा)
शारीर से ये मुस्कुराहटें तेरी
बदन में सुनती हूँ में आहटें तेरी
तेज़ चलती हैं हवाओं की साँसें
मुझको बाहों में लपेट के छुपाले
तेरी आँखों की हसीं लोरियों मैं
मैं बदन को बीचा दूँ सुलाले
You might also likeतेरी आँखों में...
तेरी आँखों में कोई तो नशा है
तू मुस्कुरा जहाँ पे है तू मुस्कुरा
तू मुस्कुरा जहाँ भी है तू मुस्कुरा
तू धुप की तरह बदन को छु ज़रा
शारीर से ये मुस्कुराहटें तेरी
बदन में सुनती हूँ में आहटें तेरीEmbed"
Alka Yagnik,Man Basia,"2 ContributorsMan Basia LyricsO..
Man basiya, O Kanha
Rang rasiya, O Kanha..
Pawan prabhati, jag ko jagaati
Bhavrein bhi karte hai gunjan
Pankh pasaare, udey pakheru
Sindoori, sindoori, aangan
Mangal, mangal, bela mangal
Saurabh, saurabh, saara bhuvan
In charno mein phool chadhaane
Aaayi teri Radha, Mohan..
Man basiya, O Kanha
Rang rasiya, O Kanha...
Mein baawariya, sudh budh bhooli
Mujhko laagi teri lagan
Tere dwaare, sanjh sakaare
Tera naam japey mera mann
Jo hai mera sab hai tera
Tujhpe hai yeh jeevan arpan..
In charno mein phool chadhaane
Aaayi teri Radha, Mohan
Man basiya, O Kanha
Rang rasiya, O Kanha..You might also likeEmbed"
Alka Yagnik,Yeh Rishta Kya Kehlata Hai (Title Track),"1 ContributorYeh Rishta Kya Kehlata Hai (Title Track) LyricsHaan Koi Chori Chori Mere Sapno Mein Aaye
Haa Yeh Dil Anjani Dori Se Bandha Jaye
Vishvas Ka Hai Gath Bandhan
Janmo Ka Yeh Pawan Bandhan
Ek Pal Mein Kaise Jud Jata Hai
Yeh Rishta Kya Kehlata Hai Ho O..
Yeh Rishta Kya Kehlata Hai
Ho Aisi Rashmo Kashmo Pe Dil Balihari Jaye
Ho Apne Ho Jate Hai Jo Kal Tak The Paraye
Armano Ke Aangan Mein
Jazbaat Ka Hai Sangam
Yeh To Do Aangan Mehkata Hai
Yeh Rishta Kya Kehlata Hai Ho O
Yeh Rishta Kya Kehlata Hai
Yeh Rishta Kya Kehlata HaiYou might also likeEmbed"
Alka Yagnik,Idhar Chala Mein Udhar Chala,"2 ContributorsIdhar Chala Mein Udhar Chala Lyricsइधर चला मैं उधर चला
इधर चला मैं उधर चला
जाने कहाँ मैं किधर चला
अरे फिसल गया, ये तूने क्या किया
इधर चली मैं उधर चली
जाने कहाँ मैं किधर चली
अरे फिसल गयी, ले तेरे संग हो चली
नज़र ये किसकी हमें लगी
के चलते-चलते फिसल गये
हँसी-हँसी में ये क्या हुआ
हम बदल गये
क्यों बदल गये, हम बदल गये
इधर चला मैं उधर....
तुम इतने भोले हो किस लिए
तुम इतनी अच्छी हो इस लिए
क्यों अच्छी हूँ ये बताओ तुम
क्यूँ बताऊँ मैं
कुछ बताओ ना, क्यूँ बताऊँ मैं
इधर चली मैं उधर...You might also likeEmbed"
Alka Yagnik,Raghupati Raghav,"3 ContributorsRaghupati Raghav Lyrics
Raghupati Raghav Rajaram, Patit Pavan Sita Ram


Raghupati Raghav Rajaram, Patit Pavan Sita Ram
Raghupati Raghav Rajaram, Patit Pavan Sita Ram

Raghupati Raghav Rajaram, Raja Ram Raja Ram
Raghupati Raghav Rajaram, Raja Ram Raja Ram
Raghupati Raghav Rajaram, Patit Pavan Sita Ram
Raghupati Raghav Rajaram, Patit Pavan Sita Ram

Ishwar Allah Tero Naam
Sabko Sanmati Do Bhagwan

Raghupati Raghav Rajaram, Raja Ram Raja Ram
Raghupati Raghav Rajaram, Raja Ram Raja Ram
Raghupati Raghav Rajaram, Patit Pavan Sita Ram
Raghupati Raghav Rajaram, Patit Pavan Sita Ram

Raghupati Raghav Rajaram, Patit Pavan Sita Ram
Raghupati Raghav Rajaram, Patit Pavan Sita Ram
Raghupati Raghav Rajaram, Patit Pavan Sita Ram
You might also likeRaghupati Raghav Rajaram, Patit Pavan Sita Ram
Raghupati Raghav Rajaram, Patit Pavan Sita Ram
Raghupati Raghav Rajaram, Patit Pavan Sita Ram
Raghupati Raghav Rajaram, Patit Pavan Sita Ram
Raghupati Raghav Rajaram, Patit Pavan Sita Ram
Raghupati Raghav Rajaram, Patit Pavan Sita RamEmbed"
Alka Yagnik,Deewana Mujhe Kar Gaya,"2 ContributorsDeewana Mujhe Kar Gaya Lyrics
Ooooo...
Meri, fariyaad tu
Khuda ke, baad tu
O mere baadshah
Khuda iska gawaah..

Hmm.. hmmm... hmmm

Mein waapas, aaunga (hmmm)
Yeh waada, hai tera (hmmm)
Muqarr, saktaa nahi (hmmm)
Tu marr, saktaa nahi (hmmm)
Yeh waada, todd kar (hmmm)
Mujhe yoon, chhod kar (hmmm)
Agar tu, jaayega
Toh hoga, bewafaa..

Oye losche, oye losche (x6)
Tu katt sakta nahi, kisi talwaar se
Tu rukk sakta nahi, kisi deewar se
Uttar maidaan mein, nikal toofan mein
Yeh teri jung hai, lahu toh rang hai
Yeh beh jaaye toh kya, yeh reh jaaye toh kya
Karishma woh dikha, kahe sab marhaba
Rahe tu naa rahe, magar duniya kahe (x2)
Hazaaron se ladaa, akela baadshah (x4)..
You might also like
Oooo...
Deewana mujhe, kar gaya
Haaye re, jaana tera
Hoga kab, aana tera.. (x2)

Ooo
Mujhe le, aayi hai
Yaad teri, aa gaya
Dekh, deewana tera..

Tu na ja, mere baashah
Ek waade, ke liye
Ek waada, tod ke.. (x2)

Yeh waada, hai mera (x2)
Mein agar, marr bhi gaya
Toh bhi, waapas aaunga..

Aaaa.....aaaan.....aaaan....Embed"
Alka Yagnik,Agar Tum Saath Ho,"2 ContributorsAgar Tum Saath Ho LyricsPal Bhar Thahar Jao
Dil Ye Sambhal Jaye
Kaise Tumhe Roka Karoon
Meri Taraf Ata
Har Gham Phisal Jaye
Ankhon Mein Tum Ko Bharoon
Bin Bole Baatein Tumse Karun
Agar Tum Saath Ho, Agar Tum Saath Ho.Behti Rehti, Neharein Nadiya Si
Teri Duniya Mein, Meri Duniya Hai
Teri Chahaton Mein
Main Dhal Jati Hoon
Teri Aadaton Mein
Agar Tum Saath Ho

Teri Nazron Mein Hai
Tere Sapne, Tere Sapno Mein Hai Narazi
Mujhe Lagta Hai Ke
Batein Dil Ki
Hoti Lafzon Ki Dhoke Bazi
Tum Saath Ho
Ya Na Ho Kya Fark Hai
Bedard Thi Zindagi
Bedard Hai
Agar Tum Saath Ho
Agar Tum Saath Ho.Palkein Jhapakte Hi
Din Ye Nikal Jaye Bethi-Bethi Bhaagi Firoon
Meri Taraf Ata
Har Gham Phisal Jayе
Aankhon Mein Tum Ko Bharoon
Bin Bole Baatein Tumsе Karoon
Agar Tum Saath Ho 
You might also likeTeri Nazron Mein Hai, Tere Sapne
Tere Sapno Mein Hai Narazi
Mujhe Lagta Hai Ke
Batein Dil Ki
Hoti Lafzon Ki Dhoke Bazi
Tum Saath Ho
Ya Na Ho Kya Fark Hai
Bedard Thi Zindagi, Bedard Hai.Agar Tum Sath Ho
Dil Ye Sambhal Jaye
Agar Tum Saath Ho
Har Gham Phisal Jaye
Agar Tum Saath Ho
Dil Ye Nikal Jaaye
Agar Tum Saath Ho
Har Gham Fisal JayeEmbed"
Alka Yagnik,Deewana,"1 ContributorDeewana LyricsDeewana main na tha
Deewana ban gaya
Kab kaise aur kya
Afsaana ban gaya
Na tujhe hai khabar
Na mujhe hai magar
Jaane kab kaise dil mil gaya
Deewani main ho gayi
Deewana main ho gaya
Deewani main ho gayi
Deewana main ho gaya
Deewana tu na tha
Deewana ban gaya
Kab kaise aur kya
Afsaana ban gaya

Jadoo nigahon ka teri
Mujhpe asar kar gaya hai
Jadoo nigahon ka teri
Mujhpe asar kar gaya hai
Dil deewana tumhara
Wada koi kar gaya hai
Maine maana meri
Jaan maine maana
Dil jo bola wohi kar diya
Deewani main ho gayi
Deewana main ho gaya
Deewani main ho gayi
Deewana main ho gaya
Deewana main na tha
Deewana ban gaya
You might also like
Dhadkane sun rahi hai
Dhadkano ki zubaan ko
Dhadkane sun rahi hai
Dhadkano ki zubaan ko
Aisa haseen ho nazara to
Kaise na armaan jawan ho
Tere bin ek pal nahin jeena
Maine yeh faisla kar liya
Deewani main ho gayi
Deewana main ho gaya
Deewani main ho gayi
Deewana main ho gaya
Deewana main na tha
Deewana ban gaya
Kab kaise aur kya
Afsaana ban gaya
Na tujhe hai khabar
Na mujhe hai magar
Jaane kab kaise dil mil gaya
Deewani main ho gayi
Deewana main ho gaya
Deewana main ho gayaEmbed"
Alka Yagnik,Mujhko Mana Lena,"1 ContributorMujhko Mana Lena LyricsAisa Na Ho Jaana
Kabhi Tumse Rahun Naraaj
Aur Agar Tum Takk
Nhi Pahuche Mere Alfaaj
Tum Mujhko Mana Lena
Haan…
Tum Bass Mujhko Mana Lena !!
Tum Mujhko Mana Lena
Haan…
Tum Bass Mujhko Mana Lena !!
Aisa Na Ho Jaana
Kabhi Badle Mera Andaaj
Phir Hai Tumhe Ye Hak
Whi Deke Mujhe Awaaj
Tum Mujhko Mana Lena
Haan…
Tum Tab Mujhko Mana Lena !!
Tum Mujhko Mana Lena
Haan…
Tum Tab Mujhko Mana Lena !!
You might also likeYe Duniya Kuch Bhi Kahei
Saath Apna Yu Chalta Rhe
Bass Itni Si Khwaaish Hai
Ishq Mera Tum Me
Behta Rahe !!
Iske Siva Kuch Nhi Ho
Chahe Aasmaan
Ya Jameen
Aisa Na Ho Jana
Kabhi Shaam Dhale Tum Bin
Aur Jo Subha Ho To
Lage Rootha Huwa Saa Din
Tum Mujh Me Rha Karna
Haan…
Tum Bass Mujh Me Rha Karna
Tum Mujh Me Rha Karna
Haan…
Tum Bass Mujh Me Rha Karna
Ye Lamhe Kehane Lage
Hum Tum Ab Milte Rahen
Man Ka Aisaa Mausam Ho
Ek Dooje Mе Jeete Rahen
Tera Mеra Kuch Nhi
Ho Chahe Darmiya
Ya Khi
Aisa Na Ho Jaana
Kabhi Chodke Jaun Ga
Aur Jo Khu Tumse Ye
Nhi Lautke Aaun Ga
Tum Mujhko Sataa Dena
Haan…
Tum Bass Mujhko Sataa Dena
Tum Mujhko Sataa Dena
Haan…
Tum Bass Mujhko Sataa Dena
Tum Mujhko Mana Lena
Haan…
Tum Bass Mujhko Mana Lena !!
Tum Mujhko Mana Lena
Haan…
Tum Tab Mujhko Mana Lena !!Embed"
Alka Yagnik,बड़ी मुश्किल - Badi Mushkil,"1 Contributorबड़ी मुश्किल - Badi Mushkil Lyricsअ ह कु कु
कंगना कंगना कंगना हा आ
झुमका झुमका झुमका हा आ
पायलिया पायलिया हा आ
कंगना कंगना कंगना
झुमका झुमका झुमका
पायलिया पायलिया
छनक छनक के बोले
छनक छनक के बोले ओ ओ ओ ओ
बड़ी मुश्किल बाबा बड़ी मुश्किल
गोरे गोरे गालों पे है काला काला तिल
बड़ी मुश्किल बाबा बड़ी मुश्किल
तिल पे अटक जाए आशिकों का दिल
ज़रा बच के रहना छलिये
ज़रा बच के रहना छलिये
मेरी अदा भी है कातिल
बड़ी मुश्किल बाबा बड़ी मुश्किल
गोरे गोरे गालों पे है काला काला तिल
बड़ी मुश्किल बाबा बड़ी मुश्किल
तिल पे अटक जाए आशिकों का दिल हा आ
हा आ
कोई कहे ओ मुझको छमिया
कोई कहे मुझको नौटंकी
शहर शहर मेरी बातें
मुंबई या बाराबंकी
सब कहें मुझसे आ के मिल
आ के मिल बाबा आ के मिल
मेरी अदा भी है कातिल
बड़ी मुश्किल बाबा बड़ी मुश्किल
गोरे गोरे गालों पे है काला काला तिल
You might also likeबड़ी मुश्किल बाबा बड़ी मुश्किल
तिल पे अटक जाए आशिकों का दिल
ज़रा बच के रहना छलिये
ज़रा बच के रहना छलिये
मेरी अदा भी है कातिल
बड़ी मुश्किल बाबा बड़ी मुश्किल
गोरे गोरे गालों पे है काला काला तिल
बड़ी मुश्किल बाबा बड़ी मुश्किल
तिल पे अटक जाए आशिकों का दिल हा आ
हा आ
चल चलें इन गलियों से
चल चलें रंग रलियों से
लूट ना ले प्यासे भँवरे
खुशबू महकी कलियों से
ये नहीं चाहत के काबिल
ये नहीं चाहत के काबिल
मेरा अदा भी है कातिल
बड़ी मुश्किल बाबा बड़ी मुश्किल
गोरे गोरे गालों पे है काला काला तिल
बड़ी मुश्किल बाबा बड़ी मुश्किल
तिल पे अटक जाए आशिकों का दिल
ज़रा बच के रहना छलिये
ज़रा बच के रहना छलिये
मेरी अदा भी है कातिल
बड़ी मुश्किल बाबा बड़ी मुश्किल
गोरे गोरे गालों पे है काला काला तिल
बड़ी मुश्किल बाबा बड़ी मुश्किल
तिल पे अटक जाए आशिकों का दिल
बड़ी मुश्किल बाबा बड़ी मुश्किल
गोरे गोरे गालों पे है काला काला तिल हा आ
हा आ
हा आEmbed"
Alka Yagnik,Hum Tum,"1 ContributorHum Tum LyricsIntro (Alka)
Angelic Sounds
Heeeeeee
Haaaaaaaa
Piano instrumental (10 sec)
Intro (Babul)
Saanson ko saanson mein dhalne do zara
Intro (Alika
Hmmm hmmm hmmm la la la la
Chorus (Babul)
Saanson ko saanson mein dhalne do zara
Dheemi si dhadkan ko badhne do zara
Lamhon ki guzaarish hai ye paas aa jaaye
Hum, hum tum
Tum, hum tum
Verse (Alka)
Aankhon mein hamko utarne do zara
Baahon mein hamko pighalne do zara
Chorus (Alka)
Lamhon ki guzaarish hai ye paas aa jaaye
Hum, hum tum
Tum, hum tum
(Babul)
Saanson ko saanson mein dhalne do zara?
You might also likeVerse (Babul)
Salvatein kahin karvatein kahin
Fail jaaye kaajal bhi term
Verse (Alka)
Nazon mein ho guzarta hua
Khwaabon ka koi qaafila
Verse (Babul)
Jismo ko ruho ko jalne do zara
Sharmo haya ko machalne do zara
Verse (Alka)
Aa lamhon ki guzaarish hai ye paas aa jaaye
Chorus (Both)
Hum hum tum
Tum hum tum
Chorus (Babul)
Saanson ko saanson mein dhalne do zara
Verse (Alka)
Chhoolon badan magar is tarah
Jaise surila saaz to?
Vеrse (Babul)
Andheren chhupе teri zulf mein
Kholo ke raat aazaad to
Verse (Alka)
Aanchal ko seene se dhalne do zara
Shabnam ki boonden fisalne do zara
Chorus (Babul)
Lamhon ki guzaarish hai ye paas aa jaaye
Chorus (Both)
Hum hum tum
Tum hum tum
Chorus (Babul)
Saanson ko saanson mein dhalne do zara
Chorus (Alka)
Baahon mein hamko pighalne do zara
Chorus (Babul)
Lamhon ki guzaarish hai ye paas aa jaaye
Chorus (Together)
Hum hum tum
Tum hum tum
Violin instrumental (12 secs)
Chorus (Alka)
Hum, hum tum
Tum, hum tumEmbed"
Alka Yagnik,Hawa Ne Ye Paigham,"1 ContributorHawa Ne Ye Paigham Lyricsआजा, आजा
आजा, आजा
हवा ने ये पैग़ाम कैसा दिया है?
हवा ने ये पैग़ाम कैसा दिया है?
हर आहट पे लगा तू आ रहा है
हवा ने ये पैग़ाम कैसा दिया है?
हवा ने ये पैग़ाम कैसा दिया है?
हर आहट पे लगा तू आ रहा है
हवा ने ये पैग़ाम कैसा दिया है?
आजा, आजा
आजा, आजा
मुझे तो यक़ीं है इन्हीं वादियों से
मेरे यार, तू मुझको आवाज़ देगा
ना तोड़ेगा मेरा भरोसा कभी भी
मुझे आ के बाँहों में तू थाम लेगा
तूने ना जाने कैसा जादू किया है
तूने ना जाने कैसा जादू किया है
हर आहट पे लगा तू आ रहा है
हवा ने ये पैग़ाम कैसा दिया है?
हवा ने ये पैग़ाम कैसा दिया है?
You might also likeतड़प मेरे दिल की किसी मोड़ पे भी
तुझे एक पल चैन लेने ना देगी
उठेगी सदा जो मेरी धड़कनों से
मेरी बेक़रारी वो तुझसे कहेगी
कुछ इस तरह से मेरा धड़का जिया है
कुछ इस तरह से मेरा धड़का जिया है
हर आहट पे लगा तू आ रहा है
हवा ने ये पैग़ाम कैसा दिया है?
हवा ने ये पैग़ाम कैसा दिया है?
हर आहट पे लगा तू आ रहा है
हवा ने ये पैग़ाम कैसा दिया है?
आजा, आजा, आजा, आजा
आजा, आजा, आजा, आजा
आजा, आजा, आजा, आजाEmbed"
